,incident_year,incident_month,geoid,gas_leaks,gas_leaks_per_person,total_population
488,2013,1,36061022400,1,0.00014515894904920887,6889.0
489,2013,1,36061022500,4,0.00039420518379816696,10147.0
490,2013,1,36061022700,2,0.0003601656762110571,5553.0
492,2013,1,36061022800,5,0.000946611132146914,5282.0
493,2013,1,36061022900,1,0.00011712344811431249,8538.0
495,2013,1,36061023000,3,0.0003122398001665279,9608.0
496,2013,1,36061023100,2,0.0003297065611605671,6066.0
497,2013,1,36061023200,1,0.00011892020454275182,8409.0
498,2013,1,36061023300,1,0.0001554726368159204,6432.0
500,2013,1,36061023502,4,0.0019880715705765406,2012.0
501,2013,1,36061023600,3,0.00044143613890523835,6796.0
502,2013,1,36061023700,3,0.00038600102933607824,7772.0
503,2013,1,36061024100,3,0.00038749677086024286,7742.0
504,2013,1,36061024200,2,0.0005633802816901409,3550.0
506,2013,1,36061024301,1,0.00023946360153256704,4176.0
507,2013,1,36061024500,1,6.227037798119434e-05,16059.0
509,2013,1,36061024700,4,0.0004946209966613083,8087.0
510,2013,1,36061024900,1,0.0009606147934678194,1041.0
511,2013,1,36061025100,1,0.0003716090672612412,2691.0
512,2013,1,36061025300,3,0.00026838432635534085,11178.0
513,2013,1,36061025700,2,0.0004581901489117984,4365.0
514,2013,1,36061025900,1,0.00025581990278843696,3909.0
515,2013,1,36061026100,1,7.481110196753198e-05,13367.0
516,2013,1,36061026900,2,0.00022266755733689602,8982.0
517,2013,1,36061027100,1,0.00010628122010840685,9409.0
518,2013,1,36061027300,4,0.000552791597567717,7236.0
519,2013,1,36061027700,2,0.00026791694574681847,7465.0
520,2013,1,36061027900,2,0.00017041581458759374,11736.0
521,2013,1,36061028100,1,0.0003290556103981573,3039.0
522,2013,1,36061028300,2,0.00027155465037338765,7365.0
523,2013,1,36061028500,1,0.00012306177701206005,8126.0
525,2013,1,36061029300,2,0.00022256843979523704,8986.0
527,2013,1,36061029900,1,0.00023342670401493932,4284.0
528,2013,1,36061030300,1,0.00024679170779861795,4052.0
529,2013,1,36061030900,1,0.00010799136069114471,9260.0
530,2013,1,36081000100,2,0.00038714672861014324,5166.0
531,2013,1,36081001900,1,0.000846740050804403,1181.0
532,2013,1,36081002500,8,0.0011458034947006588,6982.0
533,2013,1,36081002800,1,0.0003194888178913738,3130.0
534,2013,1,36081003800,1,0.00037425149700598805,2672.0
535,2013,1,36081004300,2,0.0009358914365933552,2137.0
536,2013,1,36081004700,1,0.00025516713447307985,3919.0
537,2013,1,36081005400,1,0.00018375597206909226,5442.0
538,2013,1,36081006201,1,0.00017661603673613564,5662.0
539,2013,1,36081006300,1,0.0001743071291615827,5737.0
540,2013,1,36081008500,2,0.0018399264029438822,1087.0
541,2013,1,36081008700,1,0.00023239600278875203,4303.0
542,2013,1,36081010100,1,0.0003853564547206166,2595.0
543,2013,1,36081010300,1,0.00026968716289104636,3708.0
544,2013,1,36081011000,1,0.00030959752321981426,3230.0
545,2013,1,36081011100,2,0.0006253908692933083,3198.0
546,2013,1,36081012100,1,0.00048828125,2048.0
547,2013,1,36081012500,1,0.0005162622612287042,1937.0
548,2013,1,36081013200,1,0.0005385029617662897,1857.0
549,2013,1,36081013700,2,0.0011043622308117063,1811.0
550,2013,1,36081014202,1,0.00039872408293460925,2508.0
551,2013,1,36081014700,4,0.001389854065323141,2878.0
552,2013,1,36081015300,1,0.000499001996007984,2004.0
553,2013,1,36081015400,1,0.0004522840343735866,2211.0
554,2013,1,36081016300,2,0.0004833252779120348,4138.0
556,2013,1,36081018101,1,0.0002475860361475613,4039.0
557,2013,1,36081018600,1,0.00065359477124183,1530.0
558,2013,1,36081020400,1,0.00049800796812749,2008.0
559,2013,1,36081023800,1,0.00022593764121102577,4426.0
560,2013,1,36081024500,3,0.000514668039114771,5829.0
561,2013,1,36081025302,1,0.00037965072133637056,2634.0
562,2013,1,36081025400,4,0.00046008741660915573,8694.0
563,2013,1,36081025500,1,0.0007716049382716049,1296.0
564,2013,1,36081025700,1,0.0008326394671107411,1201.0
565,2013,1,36081026200,2,0.0014184397163120568,1410.0
566,2013,1,36081026300,1,0.00016178611875101117,6181.0
567,2013,1,36081027300,1,0.00012097749818533752,8266.0
568,2013,1,36081027800,1,0.0003700962250185048,2702.0
569,2013,1,36081028100,1,0.00019798059790140566,5051.0
570,2013,1,36081028300,2,0.0003073613032119256,6507.0
571,2013,1,36081028700,1,0.0001658374792703151,6030.0
572,2013,1,36081028800,1,0.00025025025025025025,3996.0
573,2013,1,36081029400,2,0.0002865740077374982,6979.0
574,2013,1,36081029500,1,0.0002531004808909137,3951.0
575,2013,1,36081030600,1,0.0002594706798131811,3854.0
576,2013,1,36081032900,1,0.00020716801325875285,4827.0
577,2013,1,36081033000,1,0.00014812620352540364,6751.0
578,2013,1,36081033402,1,7.815552950371239e-05,12795.0
579,2013,1,36081033700,1,0.0002929973630237328,3413.0
580,2013,1,36081035200,1,0.00035137034434293746,2846.0
581,2013,1,36081035700,3,0.0006473888649115235,4634.0
582,2013,1,36081035800,1,0.0002284669865204478,4377.0
583,2013,1,36081036100,1,0.00033112582781456954,3020.0
584,2013,1,36081036300,1,0.0004269854824935952,2342.0
585,2013,1,36081036600,1,0.00034626038781163435,2888.0
586,2013,1,36081036800,1,0.0004078303425774878,2452.0
587,2013,1,36081037900,1,0.0001398992725237829,7148.0
588,2013,1,36081038302,1,0.0136986301369863,73.0
589,2013,1,36081040000,1,0.0006825938566552901,1465.0
590,2013,1,36081040300,1,0.00014092446448703494,7096.0
591,2013,1,36081041300,1,0.00021949078138718174,4556.0
592,2013,1,36081043702,1,0.0001607717041800643,6220.0
593,2013,1,36081044000,1,0.00024764735017335313,4038.0
594,2013,1,36081044602,2,0.00041476565740356696,4822.0
595,2013,1,36081045000,2,0.0011074197120708748,1806.0
596,2013,1,36081045400,1,0.00024919013207077,4013.0
597,2013,1,36081045500,1,7.624857033930614e-05,13115.0
598,2013,1,36081046000,1,0.000164446637066272,6081.0
599,2013,1,36081046100,1,0.00030627871362940275,3265.0
600,2013,1,36081046800,1,0.0002745744096650192,3642.0
601,2013,1,36081046900,1,0.0001159017153453871,8628.0
602,2013,1,36081047300,1,0.0003007518796992481,3325.0
603,2013,1,36081050000,1,0.00023781212841854935,4205.0
604,2013,1,36081050800,3,0.0015495867768595042,1936.0
605,2013,1,36081051600,1,0.0005288207297726071,1891.0
606,2013,1,36081051700,1,0.0005497526113249038,1819.0
607,2013,1,36081052400,1,0.0006024096385542169,1660.0
608,2013,1,36081057700,1,0.0002600780234070221,3845.0
609,2013,1,36081058700,1,0.00034698126301179735,2882.0
610,2013,1,36081059000,1,0.000757002271006813,1321.0
611,2013,1,36081059400,2,0.001212856276531231,1649.0
612,2013,1,36081059500,2,0.0004588208304657031,4359.0
613,2013,1,36081061000,2,0.0012172854534388314,1643.0
614,2013,1,36081061200,1,0.0006349206349206349,1575.0
615,2013,1,36081061301,1,0.00017562346329469617,5694.0
616,2013,1,36081061800,1,0.0005920663114268798,1689.0
617,2013,1,36081063302,1,0.0006042296072507553,1655.0
618,2013,1,36081063700,1,0.00034578146611341634,2892.0
619,2013,1,36081063800,1,0.00024277737314882253,4119.0
620,2013,1,36081064600,1,0.000361794500723589,2764.0
621,2013,1,36081066400,1,9.219988936013277e-05,10846.0
622,2013,1,36081066501,1,0.00029282576866764275,3415.0
623,2013,1,36081068200,1,0.000727802037845706,1374.0
624,2013,1,36081068700,1,0.00021299254526091586,4695.0
625,2013,1,36081069000,1,0.0002772387025228722,3607.0
626,2013,1,36081071100,1,0.00018178512997636792,5501.0
627,2013,1,36081071306,2,0.00033772374197906115,5922.0
628,2013,1,36081071701,1,0.00018467220683287164,5415.0
629,2013,1,36081074500,1,0.0002607561929595828,3835.0
630,2013,1,36081075702,1,0.00021934634788330776,4559.0
631,2013,1,36081077500,2,0.0009760858955588092,2049.0
632,2013,1,36081077902,1,0.00019245573518090838,5196.0
633,2013,1,36081077903,1,0.00037257824143070045,2684.0
634,2013,1,36081077904,2,0.00030483158055174517,6561.0
635,2013,1,36081077906,1,0.00031655587211142766,3159.0
636,2013,1,36081077907,1,0.0002767017155506364,3614.0
637,2013,1,36081079701,1,0.00014830194275545008,6743.0
638,2013,1,36081079900,1,0.0002674511901577962,3739.0
639,2013,1,36081080900,5,0.0006652474720596061,7516.0
640,2013,1,36081081400,1,0.0002822466836014677,3543.0
641,2013,1,36081081800,1,0.00023815194093831864,4199.0
642,2013,1,36081083700,1,0.0001853911753800519,5394.0
643,2013,1,36081085300,1,0.00022104332449160034,4524.0
644,2013,1,36081085500,1,0.0001528350909368791,6543.0
645,2013,1,36081086300,1,0.00014545454545454546,6875.0
646,2013,1,36081086500,1,0.00023952095808383233,4175.0
647,2013,1,36081086900,1,0.00044583147570218456,2243.0
648,2013,1,36081087100,2,0.001004016064257028,1992.0
649,2013,1,36081088400,1,0.000135189941868325,7397.0
650,2013,1,36081088901,3,0.00029723570791637767,10093.0
651,2013,1,36081089200,1,0.00012084592145015106,8275.0
652,2013,1,36081091900,1,0.00015405946695424435,6491.0
653,2013,1,36081092200,1,0.000471253534401508,2122.0
654,2013,1,36081092500,2,0.000594000594000594,3367.0
655,2013,1,36081092800,2,0.0006112469437652812,3272.0
656,2013,1,36081092900,2,0.00031913196106590075,6267.0
657,2013,1,36081094201,2,0.0005261773217574323,3801.0
658,2013,1,36081094203,2,0.00039331366764995085,5085.0
659,2013,1,36081095400,2,0.0004100881689563256,4877.0
660,2013,1,36081096400,5,0.0011896264572924102,4203.0
661,2013,1,36081097202,1,0.0003935458480913026,2541.0
662,2013,1,36081097203,9,0.0012208355941399891,7372.0
663,2013,1,36081097204,1,0.0002949852507374631,3390.0
664,2013,1,36081097300,1,0.00045413260672116256,2202.0
665,2013,1,36081099200,7,0.0018069179143004647,3874.0
666,2013,1,36081099701,3,0.0011890606420927466,2523.0
667,2013,1,36081099704,1,0.0001448225923244026,6905.0
668,2013,1,36081099705,2,0.0007858546168958742,2545.0
669,2013,1,36081100801,1,0.0003913894324853229,2555.0
670,2013,1,36081100802,1,0.00011828720132481665,8454.0
671,2013,1,36081102900,1,0.000275178866263071,3634.0
672,2013,1,36081103202,1,0.00015048908954100828,6645.0
673,2013,1,36081103900,1,0.00014940983116689077,6693.0
674,2013,1,36081104700,2,0.0002865740077374982,6979.0
675,2013,1,36081108500,1,0.0004,2500.0
676,2013,1,36081111300,2,0.0007572889057175312,2641.0
677,2013,1,36081114700,1,0.0005192107995846313,1926.0
678,2013,1,36081115900,2,0.0004623208506703652,4326.0
679,2013,1,36081117100,1,0.00033422459893048126,2992.0
680,2013,1,36081119900,1,0.0005995203836930455,1668.0
681,2013,1,36081120700,1,0.00034211426616489907,2923.0
682,2013,1,36081121500,1,0.0002284669865204478,4377.0
683,2013,1,36081122701,1,9.51022349025202e-05,10515.0
684,2013,1,36081124100,3,0.0008800234672924611,3409.0
685,2013,1,36081124700,1,0.0002880184331797235,3472.0
686,2013,1,36081126700,2,0.0004697040864255519,4258.0
687,2013,1,36081127700,5,0.001394700139470014,3585.0
688,2013,1,36081128300,1,0.016666666666666666,60.0
689,2013,1,36081129102,3,0.0009219422249539029,3254.0
690,2013,1,36081129104,1,0.00023452157598499062,4264.0
691,2013,1,36081130100,1,0.00023250406882120437,4301.0
692,2013,1,36081134700,1,0.00010264832683227263,9742.0
693,2013,1,36081138501,5,0.0011431184270690445,4374.0
695,2013,1,36081139900,2,0.0011668611435239206,1714.0
696,2013,1,36081141700,2,0.00044414834554741284,4503.0
697,2013,1,36081143500,2,0.0008992805755395684,2224.0
698,2013,1,36081145102,1,0.00037821482602118004,2644.0
699,2013,1,36081147100,1,0.000293513354857646,3407.0
700,2013,1,36081148300,2,0.0007049700387733521,2837.0
701,2013,1,36081150701,2,0.0007000350017500875,2857.0
702,2013,1,36081150702,1,0.00033145508783559825,3017.0
703,2013,1,36081152902,2,0.00039517881841533294,5061.0
704,2013,1,36081157101,3,0.0003715630418627694,8074.0
705,2013,1,36081157901,3,0.00058331713007972,5143.0
706,2013,1,36081157903,1,0.0002702702702702703,3700.0
707,2013,1,36081161700,1,0.00021743857360295715,4599.0
708,2013,1,36081162100,3,0.000423728813559322,7080.0
709,2013,1,36085002100,4,0.0009682885499878964,4131.0
710,2013,1,36085002900,1,0.0001725327812284334,5796.0
711,2013,1,36085003600,1,0.00038595137012736397,2591.0
712,2013,1,36085004700,1,0.0002714440825190011,3684.0
713,2013,1,36085006400,2,0.000643293663557414,3109.0
714,2013,1,36085006700,1,0.0003477051460361613,2876.0
715,2013,1,36085007000,3,0.00031305436710842114,9583.0
716,2013,1,36085007500,2,0.00042607584149978694,4694.0
717,2013,1,36085007700,1,0.000687757909215956,1454.0
718,2013,1,36085008100,2,0.000562271577171774,3557.0
719,2013,1,36085011201,2,0.0003630422944273008,5509.0
720,2013,1,36085011202,2,0.000318420633657061,6281.0
721,2013,1,36085011401,1,0.00033178500331785003,3014.0
722,2013,1,36085012805,2,0.0006478781988986071,3087.0
723,2013,1,36085012806,2,0.00031665611146295124,6316.0
724,2013,1,36085013301,1,0.0006373486297004461,1569.0
725,2013,1,36085013302,1,0.00026917900403768504,3715.0
726,2013,1,36085014604,5,0.0006641870350690755,7528.0
727,2013,1,36085014605,1,0.0002860411899313501,3496.0
728,2013,1,36085014606,1,0.00012939958592132506,7728.0
729,2013,1,36085014607,2,0.0004257130693912303,4698.0
730,2013,1,36085014608,1,0.0002757859900717044,3626.0
731,2013,1,36085015601,2,0.0003301419610432486,6058.0
732,2013,1,36085015602,1,0.0003040437823046519,3289.0
733,2013,1,36085015603,1,0.00020157226365652087,4961.0
734,2013,1,36085017005,1,0.00022386389075442132,4467.0
735,2013,1,36085017008,2,0.00028518465706544986,7013.0
736,2013,1,36085017010,1,0.0001168907071887785,8555.0
737,2013,1,36085017011,2,0.00040032025620496394,4996.0
738,2013,1,36085017012,1,0.00022706630336058128,4404.0
739,2013,1,36085018100,1,0.00032289312237649337,3097.0
740,2013,1,36085018901,1,0.00019443904335990667,5143.0
741,2013,1,36085018902,2,0.0003823360734085261,5231.0
742,2013,1,36085020700,2,0.00039115978877371407,5113.0
743,2013,1,36085020801,2,0.00023020257826887662,8688.0
744,2013,1,36085022600,3,0.0003356080098445016,8939.0
745,2013,1,36085024401,1,0.00015676438313215238,6379.0
746,2013,1,36085027705,1,0.00017793594306049823,5620.0
747,2013,1,36085031901,1,0.0003307972213033411,3023.0
748,2013,2,36005001600,1,0.00019175455417066154,5215.0
749,2013,2,36005001900,1,0.00039032006245121,2562.0
750,2013,2,36005002000,2,0.00023651844843897824,8456.0
752,2013,2,36005002500,4,0.0007830853563038371,5108.0
753,2013,2,36005002701,1,0.00031525851197982345,3172.0
754,2013,2,36005002800,1,0.00017229496898690558,5804.0
755,2013,2,36005004200,4,0.0005384304751648943,7429.0
756,2013,2,36005004300,3,0.0005624296962879641,5334.0
757,2013,2,36005004400,1,0.00020920502092050208,4780.0
758,2013,2,36005004600,1,0.0006230529595015577,1605.0
759,2013,2,36005005200,1,0.0005037783375314861,1985.0
760,2013,2,36005006200,3,0.0003913894324853229,7665.0
761,2013,2,36005006700,1,0.00012800819252432156,7812.0
762,2013,2,36005006800,1,0.0003351206434316354,2984.0
763,2013,2,36005007000,1,0.00020859407592824363,4794.0
764,2013,2,36005007200,1,0.0001670843776106934,5985.0
765,2013,2,36005007300,1,0.00027808676307007786,3596.0
766,2013,2,36005007400,1,0.0002588661661920787,3863.0
767,2013,2,36005007500,6,0.0012858979854264896,4666.0
768,2013,2,36005007600,1,0.00017599436818021823,5682.0
769,2013,2,36005007900,2,0.00032637075718015666,6128.0
770,2013,2,36005008300,2,0.0003477051460361613,5752.0
771,2013,2,36005008500,2,0.0003363605785401951,5946.0
772,2013,2,36005008600,2,0.0005621135469364812,3558.0
773,2013,2,36005009000,1,0.0002464268112370626,4058.0
774,2013,2,36005009200,1,0.00019029495718363463,5255.0
775,2013,2,36005009300,1,0.00015518311607697082,6444.0
776,2013,2,36005011502,1,0.00022055580061755624,4534.0
777,2013,2,36005012101,2,0.0006371455877668047,3139.0
778,2013,2,36005012300,2,0.0005253480430785396,3807.0
779,2013,2,36005012901,3,0.0008156606851549756,3678.0
780,2013,2,36005013200,1,0.00013513513513513514,7400.0
781,2013,2,36005013300,3,0.0004606879606879607,6512.0
782,2013,2,36005013500,6,0.0017006802721088435,3528.0
783,2013,2,36005014100,1,0.00026490066225165563,3775.0
784,2013,2,36005014400,1,0.00017677214071062401,5657.0
785,2013,2,36005014500,2,0.00032451728054518905,6163.0
786,2013,2,36005014701,3,0.000438532378307265,6841.0
787,2013,2,36005015100,2,0.0003360779700890607,5951.0
788,2013,2,36005015700,1,0.00030339805825242716,3296.0
789,2013,2,36005015900,1,0.00045578851412944393,2194.0
790,2013,2,36005016000,1,0.00022805017103762827,4385.0
792,2013,2,36005016900,1,0.0006067961165048543,1648.0
794,2013,2,36005017300,2,0.00031466331025802394,6356.0
795,2013,2,36005017500,2,0.00031635558367605187,6322.0
796,2013,2,36005017701,1,0.0002536783358701167,3942.0
797,2013,2,36005017702,1,0.0002149151085321298,4653.0
798,2013,2,36005018302,1,0.00023946360153256704,4176.0
799,2013,2,36005018400,1,0.00026609898882384245,3758.0
800,2013,2,36005018500,4,0.0005825808330905913,6866.0
801,2013,2,36005019400,1,0.0004655493482309125,2148.0
802,2013,2,36005020000,1,0.00022487069934787497,4447.0
803,2013,2,36005021002,1,0.00015873015873015873,6300.0
804,2013,2,36005021602,1,0.0001597444089456869,6260.0
805,2013,2,36005021800,1,0.00016934801016088062,5905.0
806,2013,2,36005022000,1,0.000625,1600.0
807,2013,2,36005022404,1,0.00024648755237860487,4057.0
808,2013,2,36005022800,1,0.00015634771732332708,6396.0
809,2013,2,36005023100,1,0.0006657789613848203,1502.0
810,2013,2,36005023200,2,0.0007323324789454412,2731.0
811,2013,2,36005023302,1,0.0003194888178913738,3130.0
812,2013,2,36005023900,2,0.0002420135527589545,8264.0
813,2013,2,36005024000,1,0.00026198585276395077,3817.0
814,2013,2,36005024100,2,0.00031857279388340236,6278.0
815,2013,2,36005026400,2,0.00034334763948497857,5825.0
816,2013,2,36005026500,1,0.00014664906877841325,6819.0
817,2013,2,36005026601,2,0.0006756756756756757,2960.0
818,2013,2,36005026702,2,0.000330742516950554,6047.0
819,2013,2,36005027700,6,0.0010484011881880134,5723.0
820,2013,2,36005028500,1,0.0003363605785401951,2973.0
821,2013,2,36005028900,1,0.00024289531212047608,4117.0
822,2013,2,36005030000,3,0.0005217391304347826,5750.0
823,2013,2,36005030200,6,0.0006186842647968653,9698.0
824,2013,2,36005031600,1,0.00049800796812749,2008.0
825,2013,2,36005031800,1,0.00038182512409316535,2619.0
826,2013,2,36005032300,1,0.00022138587558113792,4517.0
827,2013,2,36005032400,3,0.0010913059294288831,2749.0
828,2013,2,36005033201,2,0.0005081300813008131,3936.0
829,2013,2,36005033400,3,0.0024057738572574178,1247.0
830,2013,2,36005033600,3,0.00046598322460391424,6438.0
831,2013,2,36005033700,1,0.0004035512510088781,2478.0
832,2013,2,36005033800,1,0.00026191723415400735,3818.0
833,2013,2,36005034000,1,0.00025006251562890725,3999.0
834,2013,2,36005034800,2,0.00029086678301337986,6876.0
835,2013,2,36005035100,1,0.00032530904359141186,3074.0
836,2013,2,36005035600,1,0.0003957261574990107,2527.0
837,2013,2,36005036100,2,0.00033422459893048126,5984.0
838,2013,2,36005036300,3,0.00038260425966075756,7841.0
839,2013,2,36005036700,2,0.0008107012565869477,2467.0
840,2013,2,36005037000,1,0.00041017227235438887,2438.0
841,2013,2,36005037100,3,0.0008455467869222097,3548.0
842,2013,2,36005037504,1,0.00023940627244433804,4177.0
843,2013,2,36005037900,1,0.0001913143294432753,5227.0
844,2013,2,36005038100,1,0.00016716817118020728,5982.0
845,2013,2,36005038200,1,0.0003676470588235294,2720.0
846,2013,2,36005038302,2,0.0003850596842510589,5194.0
847,2013,2,36005038500,2,0.0004171011470281543,4795.0
848,2013,2,36005038600,1,0.00011944577161968466,8372.0
849,2013,2,36005038800,1,0.0003354579000335458,2981.0
850,2013,2,36005038900,1,0.0001967342120794806,5083.0
851,2013,2,36005039100,1,0.0001462629808395495,6837.0
852,2013,2,36005039300,2,0.0002634005004609509,7593.0
853,2013,2,36005039901,1,0.0001934610176049526,5169.0
854,2013,2,36005040303,1,0.00023736055067647758,4213.0
855,2013,2,36005040400,1,0.0003575259206292456,2797.0
856,2013,2,36005040501,2,0.00047449584816132857,4215.0
857,2013,2,36005040502,1,0.0001770224818551956,5649.0
858,2013,2,36005041100,1,0.000326477309826967,3063.0
859,2013,2,36005041400,1,0.00019817677368212446,5046.0
860,2013,2,36005041500,1,0.00017337031900138697,5768.0
861,2013,2,36005041900,3,0.0004439840165754033,6757.0
862,2013,2,36005042000,3,0.0008728542333430317,3437.0
