,White,Black | Afr American,American Indian|Alaska Native,Asian,Native Hawaiian,Other race,Hispanic|Latino (any race),Asian:Asian Indian,Asian:Chinese,Asian:Filipino,Asian:Japanese,Asian:Korean,Asian:Vietnamese,Asian:Other Asian,Hispanic|Latino: Mexican,Hispanic|Latino: Puerto Rican,Hispanic|Latino: Cuban,total_population,geoid,incident_year,Two races,gas_leaks,gas_leaks_per_person
129,591.0,1163.0,54.0,9.0,0.0,1802.0,2728.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,83.0,822.0,19.0,3631.0,36005023704,2013,12.0,7,0.0019278435692646654
130,633.0,401.0,0.0,19.0,0.0,1401.0,1721.0,6.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,939.0,19.0,2465.0,36005023800,2013,11.0,1,0.00040567951318458417
131,776.0,2063.0,162.0,145.0,0.0,4784.0,5972.0,120.0,25.0,0.0,0.0,0.0,0.0,0.0,1251.0,1728.0,9.0,7967.0,36005023900,2013,37.0,12,0.0015062131291577758
132,819.0,612.0,0.0,4.0,0.0,2140.0,2760.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1192.0,134.0,3654.0,36005024000,2013,79.0,4,0.0010946907498631637
133,623.0,1871.0,236.0,58.0,0.0,3195.0,4467.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,1590.0,15.0,6133.0,36005024100,2013,150.0,4,0.0006522093592043046
134,1236.0,117.0,13.0,134.0,0.0,1033.0,1403.0,0.0,30.0,58.0,0.0,33.0,0.0,13.0,53.0,679.0,62.0,2533.0,36005024400,2013,0.0,2,0.0007895775759968417
135,1122.0,112.0,0.0,445.0,0.0,493.0,818.0,0.0,66.0,118.0,0.0,0.0,261.0,0.0,48.0,320.0,31.0,2199.0,36005024600,2013,27.0,1,0.00045475216007276033
136,2158.0,236.0,0.0,429.0,0.0,734.0,1023.0,128.0,30.0,90.0,0.0,0.0,181.0,0.0,235.0,393.0,5.0,3584.0,36005024800,2013,27.0,7,0.001953125
137,1858.0,2.0,0.0,247.0,0.0,455.0,616.0,132.0,23.0,39.0,9.0,0.0,44.0,0.0,243.0,78.0,0.0,2611.0,36005025000,2013,49.0,1,0.00038299502106472615
138,1389.0,226.0,12.0,349.0,0.0,626.0,862.0,0.0,178.0,123.0,0.0,0.0,0.0,48.0,107.0,557.0,0.0,2602.0,36005025200,2013,0.0,4,0.0015372790161414297
139,1388.0,24.0,13.0,166.0,0.0,283.0,493.0,37.0,42.0,81.0,0.0,0.0,0.0,6.0,49.0,300.0,0.0,1874.0,36005025400,2013,0.0,3,0.0016008537886872999
140,3403.0,297.0,25.0,203.0,0.0,1817.0,2230.0,109.0,32.0,47.0,0.0,0.0,0.0,15.0,48.0,1249.0,0.0,5745.0,36005026400,2013,0.0,11,0.0019147084421235858
141,650.0,1246.0,0.0,754.0,0.0,3918.0,4686.0,129.0,36.0,109.0,0.0,0.0,97.0,383.0,491.0,711.0,44.0,6653.0,36005026500,2013,85.0,10,0.0015030813166992333
142,1691.0,67.0,0.0,34.0,0.0,1048.0,1327.0,7.0,15.0,0.0,0.0,0.0,0.0,12.0,0.0,888.0,111.0,2861.0,36005026601,2013,21.0,3,0.0010485844110450892
143,3346.0,293.0,14.0,46.0,0.0,1450.0,2626.0,1.0,0.0,0.0,29.0,0.0,0.0,16.0,49.0,1551.0,124.0,5166.0,36005026602,2013,17.0,7,0.0013550135501355014
144,1048.0,920.0,0.0,185.0,0.0,3644.0,4831.0,19.0,40.0,60.0,30.0,36.0,0.0,0.0,405.0,1282.0,12.0,5854.0,36005026702,2013,57.0,12,0.0020498804236419544
145,4278.0,0.0,0.0,168.0,0.0,353.0,711.0,40.0,19.0,109.0,0.0,0.0,0.0,0.0,126.0,191.0,15.0,4799.0,36005027401,2013,0.0,9,0.001875390706397166
146,2968.0,181.0,0.0,112.0,0.0,325.0,750.0,74.0,5.0,27.0,0.0,6.0,0.0,0.0,22.0,589.0,65.0,3597.0,36005027402,2013,11.0,3,0.0008340283569641367
147,1187.0,1347.0,0.0,112.0,0.0,2794.0,3989.0,0.0,0.0,11.0,24.0,77.0,0.0,0.0,381.0,1405.0,45.0,5628.0,36005027700,2013,188.0,26,0.004619758351101635
148,2481.0,1234.0,204.0,210.0,0.0,2670.0,4353.0,19.0,92.0,33.0,50.0,0.0,0.0,16.0,195.0,1462.0,134.0,6880.0,36005027900,2013,81.0,11,0.0015988372093023256
149,139.0,287.0,3.0,19.0,0.0,232.0,259.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,35.0,680.0,36005028400,2013,0.0,5,0.007352941176470588
150,2048.0,120.0,0.0,220.0,0.0,528.0,878.0,10.0,130.0,1.0,28.0,13.0,0.0,38.0,22.0,372.0,22.0,2955.0,36005028500,2013,39.0,11,0.003722504230118443
151,738.0,13.0,0.0,130.0,0.0,147.0,267.0,39.0,0.0,48.0,0.0,0.0,43.0,0.0,0.0,120.0,0.0,1028.0,36005028600,2013,0.0,3,0.0029182879377431907
152,1311.0,371.0,48.0,258.0,0.0,1190.0,1866.0,0.0,173.0,38.0,0.0,47.0,0.0,0.0,87.0,421.0,18.0,3216.0,36005028700,2013,38.0,4,0.0012437810945273632
153,2722.0,145.0,0.0,442.0,0.0,122.0,225.0,88.0,106.0,215.0,0.0,0.0,33.0,0.0,0.0,134.0,0.0,3431.0,36005028800,2013,0.0,6,0.0017487612940833576
154,1710.0,352.0,23.0,273.0,0.0,1408.0,2502.0,90.0,80.0,32.0,0.0,54.0,0.0,17.0,196.0,731.0,118.0,3909.0,36005028900,2013,143.0,3,0.0007674597083653108
155,1528.0,93.0,0.0,126.0,0.0,53.0,232.0,15.0,25.0,27.0,0.0,0.0,0.0,59.0,0.0,53.0,57.0,1805.0,36005029301,2013,5.0,1,0.000554016620498615
156,4059.0,301.0,0.0,230.0,0.0,370.0,935.0,13.0,137.0,23.0,0.0,16.0,11.0,30.0,97.0,340.0,11.0,5023.0,36005029302,2013,63.0,1,0.00019908421262193908
157,2463.0,578.0,0.0,375.0,0.0,859.0,1182.0,137.0,9.0,81.0,0.0,137.0,11.0,0.0,57.0,665.0,102.0,4430.0,36005029500,2013,155.0,9,0.0020316027088036117
158,846.0,448.0,10.0,325.0,0.0,258.0,484.0,91.0,175.0,6.0,25.0,28.0,0.0,0.0,0.0,275.0,37.0,1900.0,36005029600,2013,13.0,6,0.003157894736842105
159,2852.0,108.0,0.0,108.0,128.0,334.0,443.0,11.0,0.0,38.0,0.0,8.0,7.0,44.0,30.0,126.0,19.0,3649.0,36005029700,2013,119.0,9,0.002466429158673609
160,2759.0,121.0,15.0,721.0,0.0,1877.0,2550.0,0.0,362.0,113.0,17.0,162.0,67.0,0.0,18.0,1826.0,15.0,5527.0,36005030000,2013,34.0,13,0.0023520897412701285
161,936.0,6893.0,194.0,47.0,0.0,1458.0,2032.0,24.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,1022.0,0.0,9625.0,36005030200,2013,97.0,30,0.003116883116883117
162,2831.0,330.0,0.0,131.0,0.0,83.0,361.0,14.0,0.0,0.0,0.0,31.0,0.0,86.0,70.0,124.0,36.0,3413.0,36005030900,2013,38.0,5,0.001464986815118664
163,2205.0,885.0,0.0,570.0,0.0,1067.0,1432.0,242.0,16.0,244.0,0.0,65.0,0.0,3.0,14.0,914.0,3.0,4819.0,36005031000,2013,92.0,4,0.0008300477277443454
164,1232.0,295.0,0.0,305.0,0.0,236.0,508.0,31.0,62.0,34.0,0.0,4.0,45.0,129.0,7.0,341.0,6.0,2072.0,36005031200,2013,4.0,1,0.00048262548262548264
165,1395.0,273.0,0.0,289.0,0.0,241.0,560.0,185.0,0.0,6.0,0.0,0.0,93.0,5.0,8.0,325.0,5.0,2198.0,36005031400,2013,0.0,4,0.0018198362147406734
166,945.0,349.0,0.0,173.0,0.0,513.0,645.0,21.0,31.0,57.0,4.0,0.0,0.0,60.0,9.0,132.0,0.0,1995.0,36005031600,2013,15.0,1,0.0005012531328320802
167,1692.0,162.0,0.0,164.0,0.0,551.0,816.0,0.0,143.0,21.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,2574.0,36005031800,2013,5.0,6,0.002331002331002331
168,545.0,33.0,0.0,22.0,0.0,33.0,85.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,4.0,35.0,7.0,636.0,36005031900,2013,3.0,1,0.0015723270440251573
169,3448.0,457.0,0.0,393.0,0.0,58.0,1052.0,0.0,100.0,0.0,11.0,123.0,0.0,159.0,9.0,661.0,29.0,4450.0,36005032300,2013,94.0,5,0.0011235955056179776
170,847.0,692.0,0.0,7.0,0.0,998.0,1816.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1129.0,95.0,2594.0,36005032400,2013,50.0,28,0.01079414032382421
171,1997.0,456.0,0.0,333.0,0.0,644.0,1172.0,9.0,41.0,161.0,0.0,77.0,0.0,45.0,36.0,846.0,21.0,3444.0,36005032600,2013,14.0,5,0.0014518002322880372
172,1310.0,898.0,43.0,584.0,0.0,998.0,1921.0,163.0,0.0,1.0,0.0,0.0,0.0,420.0,509.0,919.0,22.0,3989.0,36005032800,2013,156.0,15,0.0037603409375783405
173,2212.0,1420.0,0.0,144.0,0.0,1973.0,3075.0,28.0,24.0,39.0,0.0,0.0,53.0,0.0,902.0,931.0,13.0,5807.0,36005033000,2013,58.0,14,0.0024108834165662133
174,1248.0,834.0,147.0,112.0,0.0,1362.0,2401.0,8.0,61.0,0.0,0.0,43.0,0.0,0.0,54.0,1362.0,30.0,3712.0,36005033201,2013,9.0,7,0.0018857758620689656
175,818.0,1130.0,21.0,289.0,0.0,1131.0,1661.0,14.0,23.0,10.0,0.0,4.0,3.0,235.0,249.0,818.0,0.0,3428.0,36005033202,2013,39.0,12,0.003500583430571762
176,283.0,413.0,0.0,43.0,0.0,485.0,761.0,0.0,10.0,33.0,0.0,0.0,0.0,0.0,133.0,378.0,15.0,1224.0,36005033400,2013,0.0,26,0.021241830065359478
177,1629.0,153.0,0.0,216.0,0.0,194.0,325.0,55.0,23.0,52.0,0.0,25.0,0.0,61.0,13.0,80.0,36.0,2211.0,36005033500,2013,19.0,4,0.0018091361374943465
178,915.0,2826.0,0.0,81.0,0.0,2452.0,3466.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,417.0,1766.0,58.0,6375.0,36005033600,2013,101.0,15,0.002352941176470588
179,2017.0,88.0,0.0,167.0,0.0,112.0,244.0,0.0,31.0,9.0,0.0,33.0,0.0,94.0,6.0,74.0,0.0,2465.0,36005033700,2013,81.0,9,0.0036511156186612576
180,364.0,2166.0,0.0,91.0,0.0,1083.0,1398.0,0.0,0.0,2.0,0.0,12.0,23.0,54.0,447.0,440.0,13.0,3736.0,36005033800,2013,32.0,13,0.0034796573875802996
181,649.0,1793.0,0.0,156.0,0.0,1211.0,1755.0,34.0,23.0,53.0,0.0,0.0,0.0,46.0,342.0,673.0,9.0,3819.0,36005034000,2013,10.0,8,0.002094789211835559
182,473.0,896.0,0.0,109.0,0.0,488.0,648.0,70.0,0.0,0.0,0.0,0.0,0.0,39.0,11.0,365.0,0.0,1975.0,36005034200,2013,9.0,6,0.0030379746835443038
183,390.0,1060.0,20.0,154.0,0.0,474.0,523.0,99.0,0.0,0.0,0.0,0.0,55.0,0.0,28.0,251.0,22.0,2098.0,36005034400,2013,0.0,1,0.00047664442326024784
184,1923.0,374.0,0.0,735.0,0.0,330.0,728.0,41.0,80.0,36.0,0.0,70.0,0.0,508.0,13.0,283.0,7.0,3405.0,36005034500,2013,43.0,1,0.0002936857562408223
185,340.0,4090.0,0.0,103.0,0.0,1896.0,2686.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,263.0,1899.0,14.0,6613.0,36005034800,2013,184.0,39,0.005897474671102374
186,208.0,1289.0,0.0,91.0,0.0,238.0,392.0,78.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,354.0,0.0,1826.0,36005035000,2013,0.0,2,0.001095290251916758
187,2024.0,336.0,0.0,194.0,0.0,454.0,759.0,50.0,106.0,26.0,0.0,12.0,0.0,0.0,46.0,113.0,16.0,3032.0,36005035100,2013,24.0,3,0.0009894459102902375
188,192.0,1890.0,1.0,83.0,0.0,265.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,1.0,219.0,0.0,2490.0,36005035600,2013,59.0,2,0.0008032128514056225
189,214.0,6471.0,106.0,11.0,0.0,669.0,1254.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,26.0,550.0,0.0,7542.0,36005035800,2013,71.0,9,0.0011933174224343676
190,196.0,533.0,0.0,0.0,0.0,955.0,1334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,558.0,9.0,1707.0,36005035900,2013,23.0,2,0.0011716461628588166
191,808.0,1422.0,82.0,191.0,0.0,548.0,971.0,162.0,20.0,9.0,0.0,0.0,0.0,0.0,140.0,503.0,0.0,3152.0,36005036000,2013,101.0,1,0.00031725888324873094
192,426.0,1445.0,0.0,0.0,0.0,3749.0,4717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1809.0,0.0,5641.0,36005036100,2013,21.0,10,0.001772735330615139
193,1040.0,1619.0,12.0,215.0,0.0,4761.0,6121.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,662.0,3032.0,13.0,7692.0,36005036300,2013,45.0,24,0.0031201248049922
194,13.0,2118.0,0.0,11.0,0.0,46.0,95.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,2188.0,36005036400,2013,0.0,4,0.0018281535648994515
195,385.0,2159.0,0.0,0.0,0.0,1160.0,1691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1102.0,29.0,3749.0,36005036501,2013,45.0,2,0.0005334755934915977
196,145.0,703.0,11.0,40.0,0.0,1208.0,1444.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,132.0,651.0,19.0,2112.0,36005036502,2013,5.0,2,0.000946969696969697
197,378.0,631.0,15.0,15.0,0.0,1396.0,1898.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,40.0,762.0,0.0,2440.0,36005036700,2013,5.0,2,0.000819672131147541
198,29.0,1610.0,0.0,0.0,0.0,484.0,585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0,0.0,2137.0,36005036800,2013,14.0,1,0.0004679457182966776
199,242.0,808.0,0.0,65.0,0.0,1002.0,1852.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,792.0,30.0,2131.0,36005036901,2013,14.0,7,0.00328484279680901
200,173.0,1530.0,116.0,0.0,0.0,571.0,674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,87.0,2401.0,36005037000,2013,11.0,5,0.0020824656393169513
201,641.0,1685.0,0.0,2.0,0.0,1123.0,2031.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,21.0,1150.0,0.0,3490.0,36005037100,2013,39.0,14,0.0040114613180515755
202,264.0,1370.0,0.0,125.0,0.0,448.0,801.0,51.0,31.0,6.0,0.0,0.0,37.0,0.0,0.0,349.0,9.0,2228.0,36005037200,2013,21.0,19,0.008527827648114902
203,856.0,1561.0,0.0,70.0,0.0,2285.0,3596.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,281.0,1127.0,24.0,4808.0,36005037300,2013,36.0,10,0.0020798668885191347
204,302.0,1949.0,28.0,86.0,0.0,926.0,1473.0,32.0,0.0,0.0,0.0,0.0,54.0,0.0,56.0,1095.0,19.0,3300.0,36005037400,2013,9.0,24,0.007272727272727273
205,1290.0,1422.0,0.0,89.0,0.0,1273.0,2477.0,5.0,0.0,0.0,0.0,0.0,0.0,84.0,71.0,1563.0,35.0,4074.0,36005037504,2013,0.0,9,0.0022091310751104565
206,184.0,1423.0,144.0,246.0,0.0,633.0,816.0,57.0,0.0,189.0,0.0,0.0,0.0,0.0,168.0,188.0,0.0,2630.0,36005037600,2013,0.0,4,0.001520912547528517
207,447.0,2129.0,0.0,0.0,0.0,557.0,995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,0.0,3147.0,36005037800,2013,14.0,8,0.002542103590721322
208,658.0,2525.0,0.0,25.0,0.0,1894.0,2807.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,235.0,842.0,9.0,5175.0,36005037900,2013,73.0,11,0.0021256038647342996
209,288.0,3501.0,1.0,51.0,0.0,242.0,490.0,32.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,349.0,17.0,4336.0,36005038000,2013,253.0,4,0.0009225092250922509
210,1006.0,1935.0,0.0,113.0,0.0,2607.0,4365.0,0.0,67.0,0.0,0.0,0.0,0.0,46.0,570.0,1273.0,0.0,5758.0,36005038100,2013,97.0,6,0.0010420284821118443
211,79.0,1976.0,0.0,1.0,0.0,664.0,738.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,353.0,0.0,2720.0,36005038200,2013,0.0,11,0.004044117647058824
212,679.0,1261.0,0.0,14.0,23.0,2612.0,3862.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,270.0,786.0,24.0,4719.0,36005038301,2013,130.0,8,0.00169527442254715
213,356.0,2569.0,0.0,0.0,0.0,2111.0,2874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,1400.0,0.0,5085.0,36005038302,2013,49.0,15,0.0029498525073746312
214,977.0,1534.0,52.0,0.0,0.0,2134.0,3263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.0,1228.0,0.0,4706.0,36005038500,2013,9.0,11,0.002337441563960901
215,292.0,6478.0,21.0,0.0,257.0,1236.0,1486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,654.0,16.0,8355.0,36005038600,2013,71.0,11,0.0013165769000598444
216,927.0,764.0,13.0,57.0,0.0,1168.0,1647.0,39.0,0.0,10.0,0.0,8.0,0.0,0.0,556.0,541.0,55.0,2952.0,36005038700,2013,23.0,9,0.003048780487804878
217,79.0,2688.0,0.0,0.0,3.0,179.0,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,237.0,44.0,2965.0,36005038800,2013,16.0,7,0.002360876897133221
218,1657.0,840.0,67.0,118.0,0.0,2212.0,3055.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,588.0,41.0,4949.0,36005038900,2013,55.0,9,0.0018185492018589614
219,2025.0,957.0,0.0,61.0,0.0,3673.0,4674.0,0.0,0.0,49.0,12.0,0.0,0.0,0.0,1154.0,1425.0,0.0,6755.0,36005039100,2013,39.0,11,0.001628423390081421
220,154.0,1295.0,0.0,0.0,0.0,214.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,1669.0,36005039200,2013,6.0,3,0.0017974835230677051
221,773.0,2580.0,0.0,79.0,0.0,3829.0,5042.0,0.0,47.0,32.0,0.0,0.0,0.0,0.0,726.0,2505.0,31.0,7464.0,36005039300,2013,203.0,20,0.0026795284030010718
222,421.0,3052.0,0.0,49.0,0.0,1011.0,1433.0,34.0,15.0,0.0,0.0,0.0,0.0,0.0,108.0,667.0,13.0,4533.0,36005039400,2013,0.0,16,0.003529671299360247
223,368.0,1569.0,19.0,0.0,33.0,1742.0,2793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1572.0,36.0,3731.0,36005039500,2013,0.0,8,0.0021441972661484857
224,164.0,2806.0,2.0,0.0,0.0,922.0,990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.0,0.0,3894.0,36005039600,2013,0.0,6,0.0015408320493066256
225,2563.0,305.0,12.0,224.0,0.0,540.0,827.0,9.0,30.0,43.0,7.0,121.0,5.0,9.0,27.0,335.0,48.0,3644.0,36005039700,2013,0.0,2,0.0005488474204171241
226,22.0,2400.0,0.0,30.0,0.0,145.0,167.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2614.0,36005039800,2013,17.0,5,0.0019127773527161439
227,421.0,1010.0,75.0,315.0,0.0,3131.0,3714.0,56.0,0.0,0.0,11.0,0.0,168.0,80.0,365.0,1355.0,6.0,4970.0,36005039901,2013,18.0,13,0.0026156941649899397
228,758.0,846.0,8.0,39.0,0.0,2786.0,3733.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,636.0,839.0,33.0,4721.0,36005039902,2013,284.0,5,0.0010590976488032196
229,887.0,712.0,24.0,13.0,0.0,3371.0,4381.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,597.0,767.0,0.0,5041.0,36005040100,2013,34.0,18,0.0035707200952192026
230,632.0,820.0,36.0,90.0,60.0,1944.0,2872.0,35.0,0.0,0.0,0.0,0.0,0.0,55.0,551.0,745.0,45.0,3711.0,36005040302,2013,129.0,8,0.002155753166262463
231,688.0,1005.0,24.0,106.0,32.0,2208.0,3069.0,0.0,102.0,0.0,0.0,0.0,0.0,4.0,284.0,525.0,0.0,4084.0,36005040303,2013,21.0,8,0.0019588638589618022
232,722.0,321.0,0.0,141.0,0.0,2524.0,3189.0,0.0,15.0,0.0,0.0,15.0,111.0,0.0,576.0,884.0,25.0,3733.0,36005040304,2013,25.0,5,0.001339405304045004
233,51.0,2418.0,0.0,7.0,52.0,186.0,313.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,61.0,2714.0,36005040400,2013,0.0,11,0.0040530582166543845
234,341.0,1237.0,0.0,279.0,0.0,2305.0,2740.0,265.0,0.0,0.0,14.0,0.0,0.0,0.0,523.0,898.0,0.0,4162.0,36005040501,2013,0.0,8,0.0019221528111484864
235,439.0,1761.0,49.0,283.0,0.0,2879.0,3575.0,17.0,0.0,0.0,0.0,0.0,0.0,266.0,55.0,1349.0,32.0,5477.0,36005040502,2013,66.0,13,0.002373562169070659
236,74.0,2794.0,0.0,38.0,0.0,201.0,328.0,5.0,0.0,33.0,0.0,0.0,0.0,0.0,134.0,107.0,19.0,3107.0,36005040600,2013,0.0,6,0.0019311232700354038
237,489.0,731.0,29.0,43.0,0.0,1767.0,2114.0,0.0,17.0,0.0,0.0,0.0,0.0,26.0,237.0,769.0,0.0,3059.0,36005040701,2013,0.0,5,0.0016345210853220007
238,1558.0,1453.0,0.0,222.0,0.0,3657.0,4465.0,36.0,0.0,0.0,0.0,70.0,0.0,116.0,601.0,1679.0,0.0,6939.0,36005040702,2013,49.0,8,0.0011529038766392853
239,586.0,2578.0,0.0,265.0,0.0,688.0,1211.0,216.0,11.0,38.0,0.0,0.0,0.0,0.0,78.0,452.0,13.0,4120.0,36005040800,2013,3.0,7,0.0016990291262135922
240,605.0,2628.0,19.0,101.0,0.0,137.0,424.0,62.0,10.0,29.0,0.0,0.0,0.0,0.0,0.0,308.0,0.0,3608.0,36005040900,2013,118.0,5,0.001385809312638581
241,637.0,662.0,0.0,81.0,0.0,1522.0,1993.0,32.0,0.0,0.0,0.0,0.0,0.0,49.0,566.0,415.0,31.0,2907.0,36005041100,2013,5.0,11,0.003783969728242174
242,1698.0,792.0,42.0,445.0,0.0,3672.0,4884.0,0.0,180.0,13.0,33.0,178.0,0.0,41.0,440.0,1997.0,92.0,6867.0,36005041300,2013,218.0,5,0.0007281199941750401
243,490.0,2912.0,0.0,471.0,0.0,1114.0,1388.0,448.0,0.0,23.0,0.0,0.0,0.0,0.0,66.0,571.0,17.0,5000.0,36005041400,2013,13.0,11,0.0022
244,1192.0,1153.0,0.0,461.0,0.0,2733.0,3713.0,288.0,0.0,111.0,0.0,62.0,0.0,0.0,202.0,1188.0,0.0,5606.0,36005041500,2013,67.0,7,0.0012486621476988941
245,301.0,2532.0,11.0,20.0,0.0,936.0,1047.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,23.0,3819.0,36005041800,2013,19.0,4,0.0010473946059177796
246,1358.0,1318.0,37.0,940.0,0.0,2728.0,3936.0,79.0,11.0,154.0,0.0,81.0,0.0,615.0,675.0,1608.0,2.0,6512.0,36005041900,2013,131.0,19,0.0029176904176904175
247,351.0,2110.0,8.0,61.0,0.0,864.0,1186.0,15.0,29.0,11.0,0.0,0.0,0.0,6.0,258.0,523.0,7.0,3410.0,36005042000,2013,16.0,14,0.004105571847507331
248,1682.0,827.0,34.0,487.0,0.0,2618.0,4067.0,161.0,137.0,93.0,0.0,15.0,0.0,81.0,615.0,1254.0,5.0,5775.0,36005042100,2013,127.0,6,0.001038961038961039
249,315.0,2682.0,0.0,0.0,0.0,126.0,748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,391.0,0.0,3189.0,36005042200,2013,66.0,4,0.0012543116964565694
250,1311.0,966.0,0.0,838.0,0.0,1040.0,1856.0,249.0,0.0,0.0,0.0,0.0,0.0,589.0,329.0,875.0,0.0,4201.0,36005042300,2013,46.0,1,0.00023803856224708403
251,176.0,2718.0,145.0,23.0,0.0,39.0,120.0,12.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,84.0,0.0,3101.0,36005042400,2013,0.0,10,0.0032247662044501773
252,1456.0,1030.0,183.0,611.0,0.0,2788.0,3971.0,237.0,0.0,0.0,0.0,0.0,0.0,374.0,595.0,1060.0,0.0,6354.0,36005042500,2013,286.0,16,0.0025180988353792886
253,703.0,6669.0,0.0,156.0,0.0,265.0,1009.0,36.0,120.0,0.0,0.0,0.0,0.0,0.0,176.0,350.0,138.0,7812.0,36005042600,2013,19.0,10,0.0012800819252432156
254,129.0,1741.0,0.0,28.0,0.0,77.0,174.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,109.0,12.0,1983.0,36005042800,2013,8.0,3,0.0015128593040847202
255,714.0,834.0,16.0,263.0,0.0,1269.0,1842.0,24.0,22.0,0.0,0.0,0.0,0.0,217.0,218.0,1203.0,29.0,3141.0,36005042901,2013,45.0,3,0.0009551098376313276
256,881.0,1438.0,54.0,67.0,0.0,1364.0,2332.0,0.0,52.0,0.0,0.0,15.0,0.0,0.0,150.0,918.0,68.0,3852.0,36005042902,2013,48.0,5,0.0012980269989615785
257,310.0,2402.0,0.0,292.0,0.0,244.0,425.0,163.0,0.0,0.0,0.0,0.0,0.0,129.0,68.0,173.0,38.0,3257.0,36005043000,2013,9.0,1,0.00030703101013202335
258,1501.0,2931.0,82.0,873.0,0.0,4851.0,6135.0,498.0,0.0,46.0,0.0,84.0,7.0,238.0,1303.0,2211.0,45.0,10296.0,36005043100,2013,58.0,9,0.0008741258741258741
259,268.0,2460.0,10.0,236.0,0.0,497.0,741.0,63.0,11.0,100.0,62.0,0.0,0.0,0.0,22.0,483.0,0.0,3471.0,36005043400,2013,0.0,7,0.002016709881878421
260,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,36005043500,2013,0.0,17,1.0625
261,106.0,1554.0,0.0,116.0,0.0,280.0,309.0,93.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,289.0,5.0,2066.0,36005043600,2013,10.0,1,0.000484027105517909
262,448.0,3255.0,23.0,0.0,0.0,368.0,760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,416.0,0.0,4096.0,36005044200,2013,2.0,3,0.000732421875
263,179.0,2972.0,0.0,42.0,0.0,342.0,630.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,3543.0,36005044400,2013,8.0,7,0.0019757267852102737
264,1315.0,31.0,13.0,0.0,0.0,193.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,18.0,0.0,1556.0,36005044901,2013,4.0,4,0.002570694087403599
