,geoid,White,Black | Afr American,American Indian|Alaska Native,Asian,Native Hawaiian,Other race,Hispanic|Latino (any race),Asian:Asian Indian,Asian:Chinese,Asian:Filipino,Asian:Japanese,Asian:Korean,Asian:Vietnamese,Asian:Other Asian,Hispanic|Latino: Mexican,Hispanic|Latino: Puerto Rican,Hispanic|Latino: Cuban,total_population,incident_year,Two races,gas_leaks,gas_leaks_per_person
616,36047038800,19694.0,824.0,0.0,2158.0,0.0,550.0,2030.0,20.0,1149.0,0.0,0.0,394.0,10.0,585.0,658.0,1013.0,0.0,23367.0,12093,141.0,25,0.0010698848803868703
617,36047038900,6918.0,1466.0,585.0,1612.0,0.0,6870.0,11589.0,150.0,1146.0,43.0,110.0,80.0,44.0,39.0,4198.0,3494.0,365.0,17807.0,12093,356.0,84,0.004717246026843376
618,36047039000,10953.0,18.0,35.0,488.0,0.0,17.0,367.0,130.0,289.0,0.0,0.0,69.0,0.0,0.0,52.0,71.0,0.0,11703.0,10080,192.0,10,0.000854481756814492
619,36047039100,6786.0,3788.0,21.0,736.0,0.0,5928.0,12156.0,3.0,567.0,45.0,37.0,13.0,0.0,71.0,2651.0,3286.0,85.0,17914.0,12093,655.0,29,0.0016188455956235347
620,36047039200,13677.0,215.0,0.0,2084.0,0.0,302.0,878.0,471.0,242.0,11.0,0.0,0.0,104.0,1256.0,458.0,93.0,53.0,16278.0,12093,0.0,25,0.0015358152107138468
621,36047039300,10131.0,8268.0,411.0,614.0,0.0,2340.0,12467.0,21.0,276.0,215.0,0.0,102.0,0.0,0.0,3137.0,4971.0,18.0,22006.0,12093,242.0,71,0.0032263928019631008
622,36047039400,12631.0,112.0,33.0,294.0,0.0,579.0,1407.0,0.0,76.0,0.0,0.0,0.0,0.0,218.0,742.0,203.0,0.0,14210.0,12093,561.0,52,0.0036593947923997186
623,36047039500,9757.0,8526.0,0.0,1854.0,0.0,2984.0,11145.0,787.0,829.0,28.0,28.0,60.0,0.0,122.0,2799.0,3150.0,115.0,23905.0,12093,784.0,59,0.00246810290734156
624,36047039600,10541.0,0.0,353.0,234.0,425.0,268.0,719.0,0.0,171.0,0.0,63.0,0.0,0.0,0.0,255.0,150.0,30.0,11866.0,12093,45.0,28,0.002359683128265633
625,36047039700,6085.0,11729.0,162.0,288.0,0.0,1720.0,6638.0,0.0,279.0,0.0,0.0,9.0,0.0,0.0,590.0,2154.0,75.0,20138.0,12093,154.0,50,0.0024828682093554475
626,36047039800,5862.0,0.0,106.0,5928.0,0.0,1334.0,2350.0,441.0,5029.0,5.0,0.0,74.0,0.0,379.0,1380.0,422.0,0.0,13359.0,10079,129.0,9,0.0006737031214911295
627,36047039900,6544.0,11456.0,37.0,137.0,29.0,3278.0,11179.0,53.0,60.0,0.0,10.0,0.0,0.0,14.0,459.0,5126.0,104.0,21810.0,12093,329.0,122,0.005593764328289775
628,36047040000,8991.0,95.0,0.0,9098.0,0.0,1670.0,2304.0,0.0,8476.0,64.0,0.0,0.0,215.0,343.0,1448.0,764.0,0.0,20247.0,12093,393.0,41,0.002024991356744209
629,36047040100,4865.0,10733.0,100.0,414.0,0.0,3063.0,6414.0,49.0,207.0,0.0,158.0,0.0,0.0,0.0,402.0,1496.0,371.0,19369.0,12093,194.0,38,0.0019618978780525584
630,36047040200,7260.0,70.0,263.0,7129.0,0.0,1067.0,2413.0,292.0,6321.0,26.0,0.0,84.0,5.0,401.0,1447.0,438.0,0.0,15971.0,12093,182.0,45,0.002817606912528959
631,36047040300,4137.0,15169.0,9.0,266.0,0.0,3224.0,6862.0,10.0,105.0,68.0,0.0,83.0,0.0,0.0,2004.0,2564.0,0.0,22817.0,12093,12.0,65,0.002848753122671692
632,36047040400,6053.0,50.0,0.0,5044.0,22.0,575.0,1260.0,166.0,4642.0,0.0,0.0,0.0,24.0,212.0,257.0,724.0,23.0,11816.0,10080,72.0,9,0.0007616790792146242
633,36047040500,1839.0,3385.0,0.0,307.0,0.0,1931.0,3908.0,8.0,82.0,45.0,12.0,148.0,12.0,0.0,307.0,1764.0,23.0,7608.0,10077,146.0,14,0.001840168243953733
634,36047040600,7559.0,178.0,0.0,9824.0,0.0,1926.0,3004.0,45.0,9206.0,28.0,0.0,0.0,42.0,503.0,1520.0,418.0,0.0,19814.0,12093,327.0,19,0.0009589179368123549
635,36047040800,6294.0,487.0,0.0,8059.0,0.0,1737.0,2599.0,257.0,6585.0,46.0,227.0,0.0,0.0,944.0,1994.0,347.0,53.0,16727.0,10080,150.0,10,0.0005978358342799068
636,36047040900,7403.0,6962.0,67.0,207.0,0.0,7327.0,15776.0,0.0,41.0,0.0,0.0,0.0,0.0,166.0,2400.0,4068.0,0.0,22138.0,12093,172.0,42,0.001897190351431927
637,36047041000,6952.0,80.0,0.0,2160.0,0.0,210.0,1113.0,149.0,1519.0,0.0,0.0,186.0,0.0,306.0,214.0,525.0,0.0,9465.0,10077,63.0,11,0.001162176439513999
638,36047041100,3877.0,7742.0,45.0,281.0,0.0,6416.0,9559.0,234.0,31.0,0.0,0.0,16.0,0.0,0.0,571.0,1682.0,156.0,18937.0,12093,576.0,45,0.002376300364366056
639,36047041200,11878.0,66.0,73.0,4358.0,0.0,1156.0,3256.0,0.0,4196.0,34.0,0.0,0.0,18.0,110.0,695.0,1212.0,0.0,17563.0,12093,32.0,14,0.0007971303308090873
640,36047041300,7343.0,11144.0,299.0,477.0,0.0,4440.0,13767.0,0.0,330.0,94.0,11.0,0.0,0.0,42.0,1077.0,3211.0,76.0,23862.0,12093,159.0,40,0.001676305422848043
641,36047041401,7140.0,32.0,0.0,596.0,0.0,853.0,984.0,190.0,193.0,145.0,0.0,54.0,0.0,14.0,383.0,95.0,0.0,8621.0,12093,0.0,17,0.00197192901055562
642,36047041402,8556.0,0.0,0.0,52.0,0.0,220.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,62.0,153.0,0.0,8828.0,10078,0.0,9,0.0010194834617127321
643,36047041500,10364.0,11448.0,276.0,736.0,26.0,2786.0,15626.0,0.0,251.0,0.0,0.0,114.0,87.0,284.0,2873.0,7009.0,0.0,25927.0,12093,291.0,69,0.0026613183168125894
644,36047041600,12584.0,300.0,0.0,979.0,0.0,1297.0,1986.0,219.0,104.0,6.0,0.0,87.0,0.0,563.0,780.0,438.0,0.0,15276.0,12093,116.0,24,0.0015710919088766694
645,36047041700,7735.0,6573.0,65.0,1553.0,0.0,3117.0,13284.0,578.0,786.0,0.0,145.0,7.0,37.0,0.0,989.0,5990.0,45.0,19357.0,12093,314.0,135,0.006974221211964664
646,36047041800,12668.0,350.0,28.0,504.0,0.0,552.0,2079.0,0.0,142.0,25.0,0.0,126.0,0.0,211.0,938.0,245.0,0.0,14148.0,12093,46.0,19,0.0013429459994345491
647,36047041900,10082.0,6287.0,668.0,371.0,0.0,4772.0,15217.0,254.0,0.0,0.0,117.0,0.0,0.0,0.0,1942.0,4541.0,156.0,22782.0,12093,602.0,113,0.004960056184707225
648,36047042000,9977.0,178.0,69.0,490.0,0.0,430.0,709.0,0.0,374.0,0.0,0.0,0.0,0.0,116.0,133.0,80.0,0.0,11144.0,12093,0.0,29,0.00260229720028715
649,36047042100,11300.0,6121.0,378.0,1113.0,0.0,5078.0,16200.0,113.0,727.0,161.0,32.0,50.0,0.0,30.0,2978.0,6059.0,0.0,24121.0,12093,131.0,73,0.0030264085236930477
650,36047042200,13379.0,300.0,305.0,1066.0,0.0,860.0,3048.0,260.0,551.0,0.0,0.0,91.0,0.0,164.0,1510.0,130.0,0.0,17068.0,10080,1158.0,14,0.0008202484180923366
651,36047042300,15946.0,4045.0,447.0,1186.0,0.0,5639.0,19652.0,107.0,548.0,0.0,42.0,0.0,67.0,422.0,4439.0,4774.0,0.0,27517.0,12093,254.0,89,0.0032343642112148854
652,36047042400,13208.0,150.0,99.0,5223.0,0.0,1942.0,3063.0,378.0,3750.0,0.0,0.0,0.0,18.0,1077.0,1488.0,361.0,0.0,20764.0,12093,142.0,11,0.0005297630514351763
653,36047042500,7673.0,2177.0,5.0,503.0,0.0,6210.0,10966.0,55.0,256.0,37.0,22.0,55.0,0.0,78.0,2040.0,2577.0,12.0,17089.0,12093,521.0,46,0.0026917900403768506
654,36047042600,12213.0,628.0,0.0,10677.0,0.0,2046.0,3826.0,345.0,9333.0,146.0,0.0,0.0,0.0,853.0,1532.0,597.0,19.0,26090.0,12093,526.0,31,0.0011881947106170947
655,36047042700,14632.0,3127.0,69.0,1288.0,0.0,7350.0,17959.0,65.0,886.0,68.0,0.0,118.0,0.0,151.0,7201.0,4399.0,51.0,26832.0,10080,366.0,36,0.0013416815742397137
656,36047042800,15376.0,231.0,0.0,6596.0,0.0,576.0,1494.0,40.0,6240.0,24.0,0.0,0.0,166.0,126.0,45.0,663.0,123.0,22884.0,12093,105.0,23,0.0010050690438734486
657,36047042900,16969.0,3981.0,16.0,907.0,0.0,10513.0,25101.0,90.0,585.0,0.0,127.0,81.0,0.0,24.0,6844.0,6310.0,15.0,33118.0,12093,732.0,28,0.0008454616824687481
658,36047043000,10435.0,0.0,0.0,8593.0,0.0,895.0,2171.0,108.0,6338.0,36.0,57.0,105.0,0.0,1949.0,424.0,281.0,0.0,19983.0,12093,60.0,26,0.0013011059400490417
659,36047043100,14982.0,3540.0,390.0,3851.0,0.0,9343.0,21759.0,416.0,2348.0,375.0,353.0,167.0,48.0,144.0,6101.0,5687.0,147.0,32288.0,12093,182.0,83,0.0025706144697720517
660,36047043200,14558.0,165.0,90.0,10726.0,0.0,1203.0,4151.0,149.0,9772.0,106.0,0.0,288.0,169.0,242.0,946.0,655.0,41.0,27438.0,12093,696.0,15,0.0005466870763175158
661,36047043300,11100.0,6318.0,138.0,1716.0,30.0,6042.0,20463.0,67.0,1425.0,32.0,92.0,33.0,11.0,56.0,3191.0,6987.0,345.0,25715.0,12093,371.0,85,0.0033054637371184134
662,36047043400,13364.0,487.0,0.0,6099.0,0.0,96.0,1495.0,169.0,4283.0,0.0,0.0,8.0,0.0,1639.0,204.0,405.0,0.0,20484.0,12093,438.0,39,0.001903925014645577
663,36047043500,11924.0,9416.0,0.0,668.0,0.0,8002.0,22995.0,3.0,168.0,0.0,59.0,41.0,0.0,397.0,4014.0,5433.0,94.0,30099.0,12093,89.0,81,0.0026911193062892453
664,36047043600,17845.0,160.0,42.0,7744.0,0.0,1077.0,2108.0,48.0,6433.0,0.0,0.0,0.0,0.0,1263.0,511.0,411.0,0.0,27100.0,12093,232.0,31,0.0011439114391143912
665,36047043700,16147.0,11301.0,73.0,465.0,0.0,7073.0,22831.0,89.0,227.0,0.0,0.0,75.0,74.0,0.0,4089.0,5992.0,29.0,35902.0,12093,843.0,54,0.0015040944794161885
666,36047043800,12032.0,292.0,0.0,1455.0,0.0,1607.0,2098.0,211.0,800.0,10.0,0.0,0.0,0.0,434.0,937.0,586.0,0.0,15664.0,12093,278.0,14,0.0008937691521961185
667,36047043900,10753.0,6203.0,174.0,1892.0,0.0,5060.0,17471.0,640.0,535.0,0.0,125.0,592.0,0.0,0.0,3618.0,5304.0,205.0,24225.0,12093,143.0,34,0.0014035087719298245
668,36047044000,14939.0,244.0,125.0,414.0,0.0,614.0,1449.0,42.0,291.0,0.0,0.0,40.0,0.0,41.0,657.0,64.0,53.0,16786.0,12093,450.0,28,0.0016680567139282735
669,36047044100,14871.0,5159.0,305.0,4110.0,0.0,10291.0,26168.0,636.0,2470.0,243.0,90.0,546.0,75.0,50.0,4864.0,6611.0,102.0,35006.0,12093,270.0,21,0.0005998971604867737
670,36047044200,12793.0,0.0,670.0,286.0,0.0,85.0,70.0,180.0,58.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,13834.0,10075,0.0,10,0.0007228567297961544
671,36047044300,16469.0,2539.0,0.0,4449.0,0.0,8574.0,22000.0,608.0,795.0,1581.0,406.0,77.0,339.0,643.0,4175.0,4097.0,116.0,32453.0,12093,422.0,62,0.0019104551197115828
672,36047044400,17381.0,314.0,187.0,894.0,0.0,1199.0,1894.0,50.0,757.0,0.0,0.0,0.0,0.0,87.0,193.0,535.0,0.0,20018.0,12093,43.0,27,0.001348786092516735
673,36047044500,12954.0,2372.0,352.0,3445.0,0.0,8995.0,17727.0,541.0,711.0,1119.0,346.0,212.0,83.0,433.0,8945.0,3316.0,0.0,28868.0,12093,750.0,70,0.0024248302618816685
674,36047044600,4602.0,81.0,21.0,2800.0,0.0,710.0,1050.0,93.0,2241.0,8.0,0.0,0.0,219.0,239.0,433.0,158.0,23.0,8315.0,8064,101.0,7,0.0008418520745640408
675,36047044700,5788.0,2829.0,0.0,478.0,4.0,2956.0,7000.0,45.0,113.0,0.0,36.0,109.0,138.0,37.0,1097.0,1434.0,74.0,12247.0,10076,192.0,19,0.0015514003429411285
676,36047044800,8975.0,79.0,0.0,929.0,0.0,914.0,1236.0,0.0,352.0,0.0,0.0,0.0,0.0,577.0,564.0,320.0,20.0,11030.0,12093,133.0,24,0.0021758839528558476
677,36047044900,6708.0,8410.0,62.0,489.0,0.0,3630.0,8880.0,5.0,439.0,25.0,0.0,0.0,0.0,20.0,304.0,4272.0,19.0,19478.0,12093,179.0,125,0.006417496662901735
678,36047045000,2563.0,0.0,0.0,27.0,0.0,17.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,94.0,0.0,2607.0,10080,0.0,13,0.004986574606827772
679,36047045200,12565.0,43.0,50.0,200.0,0.0,292.0,457.0,62.0,0.0,0.0,0.0,0.0,0.0,138.0,22.0,387.0,0.0,13235.0,10077,85.0,27,0.0020400453343407633
680,36047045300,6556.0,3150.0,0.0,524.0,0.0,3194.0,6516.0,0.0,27.0,65.0,19.0,104.0,83.0,226.0,1699.0,1675.0,45.0,13467.0,12093,43.0,40,0.002970223509319076
681,36047045400,5710.0,75.0,21.0,442.0,0.0,569.0,679.0,63.0,0.0,0.0,0.0,27.0,0.0,352.0,188.0,95.0,0.0,6870.0,8063,53.0,7,0.0010189228529839884
682,36047045600,9555.0,130.0,0.0,1807.0,0.0,120.0,319.0,452.0,2.0,0.0,0.0,3.0,0.0,1350.0,0.0,201.0,16.0,12357.0,10080,745.0,21,0.0016994416120417577
683,36047045800,9266.0,116.0,48.0,43.0,0.0,0.0,373.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,62.0,9473.0,12093,0.0,31,0.0032724585664520214
684,36047046000,11500.0,1237.0,72.0,8437.0,0.0,537.0,1063.0,828.0,436.0,172.0,43.0,0.0,0.0,6958.0,353.0,416.0,0.0,22178.0,12093,395.0,40,0.0018035891423933627
685,36047046201,11954.0,14.0,0.0,2552.0,0.0,828.0,1051.0,913.0,219.0,40.0,0.0,55.0,0.0,1325.0,670.0,199.0,0.0,15416.0,12093,68.0,16,0.0010378827192527244
